familyId,familyLabel,numDescendants,descendantId,descendantLabel
C1290884,Inflammatory disorder,6862,C0269038,Acute salpingitis
C1290884,Inflammatory disorder,6862,C0269037,Chronic oophoritis
C1290884,Inflammatory disorder,6862,C0269036,Subacute oophoritis
C1290884,Inflammatory disorder,6862,C0269035,Abscess of ovary
C1290884,Inflammatory disorder,6862,C0269034,Acute oophoritis
C1290884,Inflammatory disorder,6862,C0269033,Female chronic pelvic peritonitis
C1290884,Inflammatory disorder,6862,C0269032,Acute female pelvic peritonitis
C1290884,Inflammatory disorder,6862,C0269031,Female pelvic peritonitis
C1290884,Inflammatory disorder,6862,C0269030,Chronic abscess of pouch of Douglas
C1290884,Inflammatory disorder,6862,C2741632,Barrett's esophagus with esophagitis
C1290884,Inflammatory disorder,6862,C0730297,Multifocal inner choroiditis
C1290884,Inflammatory disorder,6862,C0472840,Acute necrotizing ulcerative periodontitis
C1290884,Inflammatory disorder,6862,C0730299,Sarcoid chorioretinitis
C1290884,Inflammatory disorder,6862,C0235024,Cranial neuritis
C1290884,Inflammatory disorder,6862,C0155301,Acute retrobulbar neuritis
C1290884,Inflammatory disorder,6862,C0271479,Osteomyelitis of petrous bone
C1290884,Inflammatory disorder,6862,C0582880,Early onset periodontitis - generalized
C1290884,Inflammatory disorder,6862,C0582881,Chronic periodontitis with drifting of teeth
C1290884,Inflammatory disorder,6862,C0271476,Empyema of mastoid
C1290884,Inflammatory disorder,6862,C0271477,Caries of mastoid
C1290884,Inflammatory disorder,6862,C0271475,Abscess of mastoid
C1290884,Inflammatory disorder,6862,C0585359,Cricoarytenoid joint arthritis
C1290884,Inflammatory disorder,6862,C1706561,Cryptococcus neoformans choroiditis
C1290884,Inflammatory disorder,6862,C0037074,Sigmoiditis
C1290884,Inflammatory disorder,6862,C2937266,Chronic granulomatous infection due mostly to Staphylococcus aureus
C1290884,Inflammatory disorder,6862,C0542427,Tenosynovitis of ankle
C1290884,Inflammatory disorder,6862,C0242172,Inflammatory disease of female pelvic organs AND/OR tissues
C1290884,Inflammatory disorder,6862,C0427309,Large joint arthritis
C1290884,Inflammatory disorder,6862,C2364009,Pneumococcal lobar pneumonia
C1290884,Inflammatory disorder,6862,C1321435,Lymphoepithelial sialadenitis of Sj̦gren's syndrome
C1290884,Inflammatory disorder,6862,C1321434,Garr̩'s osteomyelitis of the mandible
C1290884,Inflammatory disorder,6862,C1321431,Garr̩'s osteomyelitis of the sphenoid bone
C1290884,Inflammatory disorder,6862,C1321430,Garr̩'s osteomyelitis of the zygomatic bone
C1290884,Inflammatory disorder,6862,C1321433,Garr̩'s osteomyelitis of the maxilla
C1290884,Inflammatory disorder,6862,C1321432,Garr̩'s osteomyelitis of the nasal-orbit complex
C1290884,Inflammatory disorder,6862,C3531917,Abscess of cardiovascular homograft
C1290884,Inflammatory disorder,6862,C3531916,Abscess of cardiovascular structure of trunk
C1290884,Inflammatory disorder,6862,C3531915,Infective endocarditis of truncal valve
C1290884,Inflammatory disorder,6862,C3531914,Infective endocarditis of pulmonary valve
C1290884,Inflammatory disorder,6862,C3531913,Infective endocarditis of mitral valve
C1290884,Inflammatory disorder,6862,C3531912,Infective endocarditis of tricuspid valve
C1290884,Inflammatory disorder,6862,C1299208,Suppurative arthritis due to fungus
C1290884,Inflammatory disorder,6862,C3531919,Infective endocarditis of left atrioventricular (not morphologically mitral) valve
C1290884,Inflammatory disorder,6862,C3531918,Abscess of cardiovascular heterograft
C1290884,Inflammatory disorder,6862,C1304333,Acute-on-chronic vesicular eczema of hands and/or feet
C1290884,Inflammatory disorder,6862,C1304332,Acute vesicular eczema of hands and/or feet
C1290884,Inflammatory disorder,6862,C1304330,Hand and/or foot eczema
C1290884,Inflammatory disorder,6862,C1304441,Panniculitis secondary to histiocytic disorder
C1290884,Inflammatory disorder,6862,C1304440,Panniculitis secondary to malignancy
C1290884,Inflammatory disorder,6862,C1304335,Exogenous eczema of hands and/or feet
C1290884,Inflammatory disorder,6862,C1304334,Hyperkeratotic eczema of hands and/or feet
C1290884,Inflammatory disorder,6862,C0343715,Gonococcal cellulitis
C1290884,Inflammatory disorder,6862,C2919927,Abscess of urethral gland due to Neisseria gonorrhoeae
C1290884,Inflammatory disorder,6862,C2919928,Abscess of urethral gland
C1290884,Inflammatory disorder,6862,C0268847,Diverticulitis of bladder
C1290884,Inflammatory disorder,6862,C0343968,Hepatosplenic schistosomiasis
C1290884,Inflammatory disorder,6862,C0343969,Schistosomal hepatomegaly
C1290884,Inflammatory disorder,6862,C0343966,Cutaneous basidiobolomycosis
C1290884,Inflammatory disorder,6862,C0406108,Abscess of palm of hand
C1290884,Inflammatory disorder,6862,C0409900,Gouty arthritis of multiple sites
C1290884,Inflammatory disorder,6862,C0406102,Deep bacterial folliculitis
C1290884,Inflammatory disorder,6862,C0409907,Gouty arthritis of the shoulder region
C1290884,Inflammatory disorder,6862,C0406100,Staphylococcal folliculitis of scalp
C1290884,Inflammatory disorder,6862,C0406101,Gram-negative folliculitis
C1290884,Inflammatory disorder,6862,C0406106,Abscess of skin area excluding digits of hand or foot
C1290884,Inflammatory disorder,6862,C0406107,Abscess of dorsum of hand
C1290884,Inflammatory disorder,6862,C0406105,Abscess of wound
C1290884,Inflammatory disorder,6862,C0152531,Tuberculous pleurisy in primary progressive tuberculosis
C1290884,Inflammatory disorder,6862,C2317131,Acute rhinosinusitis
C1290884,Inflammatory disorder,6862,C1562067,Human T-cell Lymphoma Virus Type -1 associated uveitis
C1290884,Inflammatory disorder,6862,C0036305,Progressive pigmentary dermatosis of Schamberg
C1290884,Inflammatory disorder,6862,C0340432,Sarcoid heart muscle disease
C1290884,Inflammatory disorder,6862,C0340125,Drug-induced diffuse interstitial pulmonary fibrosis
C1290884,Inflammatory disorder,6862,C0340124,Chronic pulmonary fibrosis due to chemical fumes
C1290884,Inflammatory disorder,6862,C0340123,Toxic diffuse interstitial pulmonary fibrosis
C1290884,Inflammatory disorder,6862,C0340122,Bronchiolitis obliterans with usual interstitial pneumonitis
C1290884,Inflammatory disorder,6862,C0400889,Abscess gonococcal
C1290884,Inflammatory disorder,6862,C1960027,Temporomandibular joint capsulitis
C1290884,Inflammatory disorder,6862,C1960026,Drug-induced pneumonitis
C1290884,Inflammatory disorder,6862,C1960025,Bilateral basal pneumonia
C1290884,Inflammatory disorder,6862,C1960024,Lingular pneumonia
C1290884,Inflammatory disorder,6862,C1997622,Primary amebic encephalitis due to Naegleria fowleri
C1290884,Inflammatory disorder,6862,C0241913,Halothane hepatitis
C1290884,Inflammatory disorder,6862,C0241910,Autoimmune hepatitis
C1290884,Inflammatory disorder,6862,C0340407,Acute myocarditis - influenzal
C1290884,Inflammatory disorder,6862,C0004751,Barium granuloma of colon
C1290884,Inflammatory disorder,6862,C1626206,Paraneoplastic optic neuropathy
C1290884,Inflammatory disorder,6862,C0340157,Granulomatous mediastinitis
C1290884,Inflammatory disorder,6862,C1264038,Drug-induced purpura
C1290884,Inflammatory disorder,6862,C0275612,Avian gangrenous dermatitis due to Clostridium
C1290884,Inflammatory disorder,6862,C0153307,Conjunctivitis due to acquired toxoplasmosis
C1290884,Inflammatory disorder,6862,C0275963,Chronic miliary tuberculosis
C1290884,Inflammatory disorder,6862,C0275964,Chronic granulomatous tuberculosis
C1290884,Inflammatory disorder,6862,C0275967,Bovine tuberculous mastitis
C1290884,Inflammatory disorder,6862,C0275969,Fish tuberculosis due to Mycobacterium marinum
C1290884,Inflammatory disorder,6862,C0153308,Toxoplasmosis chorioretinitis
C1290884,Inflammatory disorder,6862,C0157680,Carbuncle/furuncle
C1290884,Inflammatory disorder,6862,C1280577,Delayed photoallergic dermatitis
C1290884,Inflammatory disorder,6862,C0018196,Laryngeal granuloma
C1290884,Inflammatory disorder,6862,C0018190,Granuloma inguinale
C1290884,Inflammatory disorder,6862,C0263221,Acute eczema
C1290884,Inflammatory disorder,6862,C0263222,Chronic eczema
C1290884,Inflammatory disorder,6862,C0263223,Diffuse neurodermatitis of Brocq
C1290884,Inflammatory disorder,6862,C0263224,Flexural eczema
C1290884,Inflammatory disorder,6862,C0263225,Acute infantile eczema
C1290884,Inflammatory disorder,6862,C0263226,Chronic infantile eczema
C1290884,Inflammatory disorder,6862,C0263228,Eczema nasi of dogs
C1290884,Inflammatory disorder,6862,C0263229,Allergic inhalant dermatitis
C1290884,Inflammatory disorder,6862,C0272396,Lymph node abscess
C1290884,Inflammatory disorder,6862,C2711441,Inflammatory disease of female gential structure
C1290884,Inflammatory disorder,6862,C0272399,Piringer-Kuchinka's syndrome
C1290884,Inflammatory disorder,6862,C0343779,Disseminated pneumocystosis
C1290884,Inflammatory disorder,6862,C1276076,Impetiginized atopic dermatitis
C1290884,Inflammatory disorder,6862,C1276077,Pityriasiform seborrheide
C1290884,Inflammatory disorder,6862,C0409637,Rheumatoid arthritis of knee
C1290884,Inflammatory disorder,6862,C0409636,Rheumatoid arthritis of tibiofibular joint
C1290884,Inflammatory disorder,6862,C0342177,Lymphocytic thyroiditis - autoimmune
C1290884,Inflammatory disorder,6862,C0342174,Abscess of thyroid
C1290884,Inflammatory disorder,6862,C0342175,Acute viral thyroiditis
C1290884,Inflammatory disorder,6862,C1276072,Adult atopic dermatitis
C1290884,Inflammatory disorder,6862,C0342178,Chronic thyroiditis with transient thyrotoxicosis
C1290884,Inflammatory disorder,6862,C0342179,Drug-induced thyroiditis
C1290884,Inflammatory disorder,6862,C1302323,Bacterial folliculitis
C1290884,Inflammatory disorder,6862,C0409630,Rheumatoid arthritis of lesser metatarsophalangeal joint
C1290884,Inflammatory disorder,6862,C0395983,Recurrent acute sinusitis
C1290884,Inflammatory disorder,6862,C0395982,Suppurative sinusitis with complications
C1290884,Inflammatory disorder,6862,C0577638,Tonsillar adenitis
C1290884,Inflammatory disorder,6862,C0395987,Chronic anterior ethmoidal sinusitis
C1290884,Inflammatory disorder,6862,C0409633,Rheumatoid arthritis of talonavicular joint
C1290884,Inflammatory disorder,6862,C0451739,"Acute nephritic syndrome, diffuse membranous glomerulonephritis"
C1290884,Inflammatory disorder,6862,C0395989,Chronic panethmoidal sinusitis
C1290884,Inflammatory disorder,6862,C0395988,Chronic posterior ethmoidal sinusitis
C1290884,Inflammatory disorder,6862,C0451738,"Acute nephritic syndrome, focal and segmental glomerular lesions"
C1290884,Inflammatory disorder,6862,C0031055,Pericoronitis
C1290884,Inflammatory disorder,6862,C0031052,Pericholangitis
C1290884,Inflammatory disorder,6862,C0031053,Perichondritis
C1290884,Inflammatory disorder,6862,C0684344,Contact dermatitis due to chromium
C1290884,Inflammatory disorder,6862,C0684345,Contact dermatitis due to nickel
C1290884,Inflammatory disorder,6862,C0039263,Takayasu's disease
C1290884,Inflammatory disorder,6862,C0521728,Acute blepharitis
C1290884,Inflammatory disorder,6862,C0521729,Chronic blepharitis
C1290884,Inflammatory disorder,6862,C0451734,"Rapidly progressive nephritic syndrome, diffuse mesangiocapillary glomerulonephritis"
C1290884,Inflammatory disorder,6862,C0521726,Granulomatous conjunctivitis
C1290884,Inflammatory disorder,6862,C0521727,Pyogranulomatous conjunctivitis
C1290884,Inflammatory disorder,6862,C0521725,Necrotizing conjunctivitis
C1290884,Inflammatory disorder,6862,C1263748,Diffuse pyelonephritis
C1290884,Inflammatory disorder,6862,C0544796,Proliferative myositis
C1290884,Inflammatory disorder,6862,C2981157,Reiter's urethritis
C1290884,Inflammatory disorder,6862,C0544795,"Follicular occlusion triad - hidradenitis, acne conglobata, dissecting cellulitis of scalp"
C1290884,Inflammatory disorder,6862,C0456107,Neonatal meningitis
C1290884,Inflammatory disorder,6862,C1263746,Subacute pyelonephritis
C1290884,Inflammatory disorder,6862,C1263744,Subacute glomerulonephritis
C1290884,Inflammatory disorder,6862,C0451730,"Rapidly progressive nephritic syndrome, focal and segmental glomerular lesions"
C1290884,Inflammatory disorder,6862,C1562959,Conjunctival papillary hypertrophy
C1290884,Inflammatory disorder,6862,C0264022,Osteomyelitis of shoulder region
C1290884,Inflammatory disorder,6862,C0264021,Osteitis of multiple sites
C1290884,Inflammatory disorder,6862,C0264027,Osteomyelitis of femur
C1290884,Inflammatory disorder,6862,C0264026,Osteomyelitis of pelvic region
C1290884,Inflammatory disorder,6862,C0264025,Osteomyelitis of hand
C1290884,Inflammatory disorder,6862,C0264024,Osteomyelitis of forearm
C1290884,Inflammatory disorder,6862,C0155806,Acute ethmoidal sinusitis
C1290884,Inflammatory disorder,6862,C0264029,Osteomyelitis of ankle AND/OR foot
C1290884,Inflammatory disorder,6862,C0264028,Osteomyelitis of lower leg
C1290884,Inflammatory disorder,6862,C0151217,Chronic otitis externa
C1290884,Inflammatory disorder,6862,C0006285,Bronchopneumonia
C1290884,Inflammatory disorder,6862,C0392512,Painless pancreatitis
C1290884,Inflammatory disorder,6862,C0264247,Acute suppuration of ethmoidal sinus
C1290884,Inflammatory disorder,6862,C0264246,Acute empyema of ethmoidal sinus
C1290884,Inflammatory disorder,6862,C0264245,Acute abscess of ethmoidal sinus
C1290884,Inflammatory disorder,6862,C0264243,Acute suppuration of frontal sinus
C1290884,Inflammatory disorder,6862,C0264242,Acute empyema of frontal sinus
C1290884,Inflammatory disorder,6862,C0264241,Acute abscess of frontal sinus
C1290884,Inflammatory disorder,6862,C0349774,Diverticulitis of gastrointestinal tract
C1290884,Inflammatory disorder,6862,C0149613,Acute mastitis
C1290884,Inflammatory disorder,6862,C0520459,Perinatal necrotizing enterocolitis
C1290884,Inflammatory disorder,6862,C0410689,Multiple-level lumbosacral spondylosis without myelopathy
C1290884,Inflammatory disorder,6862,C0410682,Lumbosacral spondylosis with radiculopathy
C1290884,Inflammatory disorder,6862,C0410683,Multiple-level lumbosacral spondylosis with radiculopathy
C1290884,Inflammatory disorder,6862,C0410680,Two-level thoracic spondylosis without myelopathy
C1290884,Inflammatory disorder,6862,C0410681,Single-level thoracic spondylosis without myelopathy
C1290884,Inflammatory disorder,6862,C0410686,Multiple-level lumbosacral spondylosis with myelopathy
C1290884,Inflammatory disorder,6862,C0410687,Two-level lumbosacral spondylosis with myelopathy
C1290884,Inflammatory disorder,6862,C0410684,Two-level lumbosacral spondylosis with radiculopathy
C1290884,Inflammatory disorder,6862,C0410685,Single-level lumbosacral spondylosis with radiculopathy
C1290884,Inflammatory disorder,6862,C1444602,Lyme conjunctivitis
C1290884,Inflammatory disorder,6862,C1444600,Lyme uveitis
C1290884,Inflammatory disorder,6862,C0404990,Endometritis following abortive pregnancy
C1290884,Inflammatory disorder,6862,C1444607,Iritis in Behcet's syndrome
C1290884,Inflammatory disorder,6862,C1444604,Infective uveitis
C1290884,Inflammatory disorder,6862,C1444605,Ocular syphilis
C1290884,Inflammatory disorder,6862,C2584399,Granuloma of surgical wound
C1290884,Inflammatory disorder,6862,C1444608,Panuveitis in Behcet's syndrome
C1290884,Inflammatory disorder,6862,C1444609,Iritis in psoriatic arthritis
C1290884,Inflammatory disorder,6862,C1274379,Erythema nodosum due to bacterial infection
C1290884,Inflammatory disorder,6862,C1274378,Neonatal staphylococcal scalded skin syndrome
C1290884,Inflammatory disorder,6862,C1274371,Gonococcal bacteremia-induced pustular vasculitis
C1290884,Inflammatory disorder,6862,C0406599,Membranous lipodystrophy
C1290884,Inflammatory disorder,6862,C0406598,Lipogranulomatosis subcutanea of Rothmann and Makai
C1290884,Inflammatory disorder,6862,C0006866,Cannabinosis
C1290884,Inflammatory disorder,6862,C0406593,Lipophagic panniculitis
C1290884,Inflammatory disorder,6862,C0406592,Lipoatrophic panniculitis
C1290884,Inflammatory disorder,6862,C0406595,Factitial panniculitis
C1290884,Inflammatory disorder,6862,C0406594,Cytophagic histiocytic panniculitis
C1290884,Inflammatory disorder,6862,C0406597,Eosinophilic panniculitis
